36;30;17;7;15;15;44;47;46;41;32;46;41;30;30;21;15;20;9;17;11;15;10;14;10;7;11;11;14;6;12;11;9;14;11;11;12;25;40;41;40;26;29;16;15;17;11;7;11;16;17;19;16;29;35;41;34;50;34;37;45;35;42;27;27;44;34;47;51;40;24;34;59;29;37;47;34;42;44;50;36;21;19;11;14;15;14;7;11;16;11;20;17;22;42;47;24;21;15;16;36;41;29;42;39;35;19;22;26;30;29;30;19;21;20;14;6;14;14;10;16;10;11;17;12;11;12;14;9;10;21;30;30;36;55;41;49;39;42;51;52;46;49;36;44;39;47;44;41;42;35;44;31;45;42;35;32;47;39;20;21;25;10;24;7;11;17;34;45;42;34;46;35;31;47;27;26;17;15;9;11;19;6;15;14;11;11;10;20;12;12;14;20;7;10;14;11;7;6;17;11;14;17;4;29;26;32;45;29;32;22;29;16;11;11;10;11;10;24;16;15;22;35;26;29;11;10;11;14;9;11;11;10;14;24;32;56;24;29;14;11;12;14;11;22;40;41;49;45;47;31;56;36;31;47;50;44;41;51;44;42;30;34;29;6;15;17;15;12;10;17;15;6;6;12;9;11;9;11;10;16;17;17;16;12;9;9;9;10;10;5;20;11;11;22;12;15;17;9;12;14;20;11;17;17;24;21;26;17;21;19;22;30;22;21;17;22;22;11;20;22;30;15;10;15;14;11;14;19;10;12;9;12;7;6;14;15;16;14;9;9;12;15;15;11;11;14;12;16;20;21;29;25;19;21;16;15;21;22;12;6;16;7;15;7;6;6;19;5;10;10;14;10;11;12;14;10;7;12;16;16;15;14;20;29;39;39;37;47;54;39;42;47;52;56;37;30;24;15;19;17;12;9;15;11;6;7;17;21;19;25;15;12;5;7;7;4;9;16;22;11;19;17;26;16;10;9;6;7;9;9;11;12;9;14;19;14;19;12;22;9;4;19;5;9;11;15;10;9;10;7;10;12;21;19;37;36;26;44;31;46;42;21;19;19;8;9;10;8;11;14;9;18;10;8;11;14;18;16;12;9;22;26;39;44;32;39;41;34;41;39;41;50;44;40;31;35;36;41;42
31;16;12;36;32;38;55;35;38;35;52;45;44;38;25;10;11;14;15;11;16;11;9;14;11;5;10;10;8;12;16;11;2;12;16;12;24;21;40;54;40;34;31;20;16;9;12;10;14;10;19;14;12;36;31;52;44;38;52;41;42;41;38;35;50;34;41;34;40;34;41;40;21;39;40;34;28;55;42;32;26;24;18;16;9;8;5;19;9;5;24;19;22;41;42;22;31;24;10;18;36;42;49;38;22;19;16;25;30;34;40;38;24;24;19;18;12;6;11;11;18;20;12;12;19;10;14;10;8;12;11;19;26;32;39;36;39;38;39;48;38;36;44;36;36;41;34;42;32;41;35;49;46;35;41;31;45;31;24;14;10;10;14;16;14;10;15;20;35;39;25;38;54;31;45;34;26;18;9;14;4;5;11;12;12;10;6;4;9;14;14;11;14;12;9;12;10;16;20;2;14;14;9;26;32;54;46;39;45;34;42;35;25;11;14;21;9;14;15;18;16;15;20;12;26;16;10;14;16;14;11;11;9;19;19;31;28;28;21;25;32;24;25;12;16;24;16;26;34;25;36;38;28;36;49;46;35;41;44;36;58;31;20;26;14;10;18;12;9;11;10;9;9;14;18;18;10;19;8;15;9;8;12;14;14;16;19;11;8;9;10;16;15;19;15;12;9;8;12;12;6;5;10;15;20;18;19;26;19;10;15;24;22;25;19;26;25;22;24;14;12;9;11;18;14;25;45;36;20;12;19;8;10;11;15;14;18;9;6;16;8;9;8;19;6;12;6;9;16;35;31;44;36;35;31;19;15;11;15;12;11;6;11;12;10;11;19;14;11;9;19;11;5;9;15;19;14;18;15;11;14;8;15;15;14;25;25;41;44;41;44;44;36;31;39;36;25;31;19;20;11;16;18;9;14;12;9;8;18;15;15;10;12;5;11;12;8;18;19;16;24;19;20;16;11;12;10;19;20;21;11;6;9;16;10;19;14;10;9;12;24;12;12;14;22;11;12;12;10;14;11;8;14;28;18;34;38;30;34;40;26;15;11;11;15;9;9;5;14;18;10;12;12;12;15;10;15;15;10;9;14;11;22;25;16;21;22;45;32;35;49;49;25;34;46;40;42;38;38;38
18;19;25;50;46;46;36;44;49;61;45;28;36;40;20;12;12;19;8;14;15;14;11;14;15;10;10;18;11;9;16;14;11;14;12;15;8;15;26;32;38;29;21;16;16;11;14;11;9;9;6;6;20;34;20;40;46;49;54;54;42;42;44;50;34;35;48;42;46;50;49;40;44;49;41;34;51;36;46;38;35;25;19;18;15;20;11;20;6;11;24;28;21;20;34;26;25;21;6;25;25;39;41;41;16;21;20;31;30;39;40;48;36;26;21;18;14;16;16;11;9;15;16;9;15;21;5;12;8;14;8;18;24;30;39;44;36;40;49;39;29;49;39;40;49;34;55;35;34;46;41;38;50;42;48;32;34;24;22;12;15;24;16;25;12;15;15;26;40;45;28;40;44;40;41;34;26;19;11;16;25;31;19;16;18;15;18;16;18;9;9;20;21;18;24;18;16;21;21;16;16;11;24;20;32;31;58;45;40;45;46;21;28;12;18;9;18;18;16;16;14;12;12;14;18;12;12;4;15;6;20;9;8;10;19;12;25;26;19;28;28;34;22;29;11;12;8;15;21;29;29;46;44;36;40;38;42;44;45;55;32;31;21;19;8;6;14;11;29;11;12;15;9;10;9;9;12;11;10;18;8;18;9;14;16;20;8;14;15;5;9;10;9;9;14;12;10;14;16;12;11;16;10;12;24;21;16;20;20;20;16;21;24;20;19;26;24;19;22;11;14;18;24;21;30;31;35;32;24;29;12;11;10;10;9;12;6;11;6;15;14;10;12;6;21;15;15;26;29;31;50;44;39;50;51;35;29;28;28;16;11;18;11;9;12;16;15;24;12;19;16;10;12;22;30;24;21;11;15;14;16;11;16;12;14;14;28;32;46;45;41;36;40;42;45;40;40;31;26;24;10;12;16;22;10;15;5;9;12;14;14;10;10;12;9;12;14;22;19;19;15;26;22;12;15;15;14;28;15;22;18;16;19;18;18;18;9;8;15;15;6;12;10;10;10;8;9;15;11;9;8;10;11;15;26;22;29;34;20;30;15;8;9;18;10;6;15;12;10;14;9;16;11;12;15;6;14;12;11;10;9;28;19;11;22;20;38;39;34;30;25;35;34;29;40;32;46;42;45;18
25;16;22;34;42;44;51;32;48;48;50;45;39;29;21;14;5;9;10;5;9;14;12;8;15;20;28;29;26;25;21;16;10;12;15;9;8;18;22;38;29;40;36;16;15;14;4;8;15;11;8;15;21;24;41;40;38;49;20;31;34;34;45;32;35;52;34;44;34;35;38;45;40;51;44;45;50;36;35;34;36;15;16;11;18;11;10;20;5;8;14;11;15;28;50;28;16;14;14;11;49;59;28;24;11;10;22;19;38;34;39;38;42;21;11;12;11;12;18;19;4;20;11;10;20;11;21;14;12;14;16;15;10;19;32;26;39;31;60;49;28;24;45;26;39;36;35;38;36;51;56;52;39;36;29;10;18;12;16;25;24;38;50;28;21;22;12;16;30;30;21;34;35;39;39;42;24;21;15;15;42;36;39;32;21;6;10;12;11;19;29;34;29;31;15;18;15;15;16;16;31;20;41;45;34;40;34;31;48;34;39;25;19;16;15;15;19;21;24;20;18;15;12;14;14;15;10;9;9;9;12;8;12;18;15;15;18;22;34;24;28;35;31;24;16;18;9;19;29;21;31;35;45;48;36;28;34;62;36;34;34;25;21;25;12;15;15;11;14;19;12;9;9;11;14;10;9;6;15;9;10;12;12;20;8;9;18;10;16;9;11;11;15;11;9;16;8;8;9;9;16;8;8;14;12;18;9;15;24;22;31;20;16;19;12;24;16;11;10;12;26;36;41;52;32;46;32;30;32;14;11;6;12;6;6;9;16;11;12;16;15;18;14;16;11;24;35;40;49;39;32;34;39;44;42;54;44;25;24;15;6;11;15;16;11;16;11;15;11;11;16;11;18;31;38;28;21;14;15;16;12;12;14;6;9;14;18;21;35;55;49;64;59;49;41;49;51;51;24;12;21;21;22;12;16;18;2;14;10;11;19;10;15;9;9;5;19;25;16;22;15;20;16;15;16;21;16;21;21;19;10;15;14;14;4;10;20;15;19;15;25;18;12;12;10;12;6;14;14;19;10;11;11;24;22;39;38;31;24;18;18;12;11;9;8;14;9;10;12;10;15;14;11;11;15;18;15;19;16;34;36;30;18;20;22;21;34;48;30;29;32;25;30;38;51;41;28;44;29;41
20;20;30;38;30;45;38;28;45;41;48;49;50;25;18;9;9;8;11;10;8;11;14;14;16;25;38;50;39;29;21;14;6;20;10;10;10;10;32;41;34;46;26;19;5;14;6;15;15;15;12;16;10;34;35;48;60;40;21;22;38;32;50;41;49;31;49;45;35;29;49;40;42;48;41;46;59;45;45;49;40;19;11;8;15;11;9;14;11;15;9;14;21;35;36;20;14;15;15;20;32;39;25;16;15;15;18;21;40;38;31;31;44;18;18;18;18;12;11;12;6;16;4;10;9;9;12;8;11;15;2;8;9;9;19;24;29;34;32;50;44;39;40;48;42;45;52;45;55;40;34;30;20;10;9;12;18;22;9;22;19;48;48;40;31;32;19;16;15;18;25;36;34;46;39;32;41;34;36;20;35;39;58;32;26;12;20;19;12;21;19;49;40;35;21;24;15;9;29;45;31;44;31;39;42;35;35;50;46;41;32;22;15;18;16;15;16;9;15;9;16;20;20;12;11;15;14;8;14;19;12;11;18;10;9;20;26;21;30;19;22;32;32;22;9;14;14;18;30;41;49;40;35;39;40;35;54;39;35;45;18;19;20;18;11;18;5;15;11;8;15;12;12;18;15;10;6;10;16;11;11;14;10;16;11;8;10;19;10;12;9;11;8;6;19;12;10;16;10;8;6;16;10;10;10;25;21;9;15;20;21;20;21;22;19;29;28;16;15;24;40;44;48;52;39;34;39;39;25;19;8;9;12;10;11;12;9;10;14;18;10;14;8;8;18;36;50;52;42;39;32;42;39;49;52;24;28;39;39;14;15;12;6;11;11;9;8;10;12;8;12;18;18;38;34;31;31;29;11;9;14;20;11;15;16;10;20;20;21;39;32;35;52;44;42;55;42;45;29;16;18;30;19;25;16;16;18;8;18;15;9;14;9;15;11;19;9;14;21;24;26;20;29;19;21;15;14;19;24;22;18;14;12;21;18;18;11;14;9;12;14;5;15;10;12;16;12;10;10;8;11;19;18;20;39;32;25;14;19;18;19;9;18;19;16;8;6;5;16;14;15;11;8;11;14;16;26;34;34;30;35;34;20;19;18;24;35;35;31;50;40;29;44;35;31;20;35;29;30;29
28;24;44;29;54;55;44;51;42;45;40;40;24;9;18;10;9;8;15;9;15;10;18;15;16;38;25;30;39;38;34;9;11;14;10;20;16;22;44;46;49;32;36;26;9;14;6;10;12;10;6;14;19;28;51;31;30;18;12;19;28;52;45;50;44;32;32;44;45;48;56;31;34;48;44;29;56;51;51;31;35;25;14;11;8;12;6;11;12;8;9;12;26;22;28;18;10;2;14;26;48;22;20;14;14;16;20;21;48;38;46;42;39;32;14;9;20;14;10;14;10;11;11;15;9;10;12;14;12;18;14;11;9;20;11;9;18;29;39;38;38;34;41;40;32;44;38;50;35;22;20;12;11;20;22;12;21;25;16;22;31;32;56;38;44;32;35;29;21;11;19;20;29;34;46;60;51;36;32;50;44;52;41;35;30;24;16;14;12;19;20;41;40;38;28;16;12;11;12;34;30;35;42;42;51;39;49;41;34;35;40;40;39;18;19;16;10;20;8;16;12;14;16;10;11;8;11;16;15;16;11;14;10;11;15;20;34;32;19;12;24;28;34;19;11;14;11;14;24;35;30;54;40;56;44;45;36;45;48;35;22;19;19;9;14;16;10;9;20;12;15;15;10;16;15;10;10;10;15;8;9;9;18;19;20;8;9;6;8;14;15;19;11;16;10;6;14;11;16;8;18;16;19;10;15;16;15;11;20;16;25;16;15;18;26;26;11;16;36;35;46;31;38;39;42;40;42;40;20;12;22;12;9;11;5;8;15;16;6;9;11;12;19;14;24;22;42;49;51;42;44;51;35;48;45;30;40;32;22;12;6;19;12;9;10;15;15;8;12;11;14;22;22;36;28;38;36;45;24;10;11;12;14;19;8;22;28;25;29;32;31;25;30;30;32;30;22;41;19;18;25;32;30;32;21;12;16;9;10;15;15;14;14;31;30;24;35;25;21;24;18;28;12;22;21;9;14;12;26;15;18;19;8;14;19;10;8;9;8;15;10;18;10;11;12;10;11;16;11;10;19;21;20;19;12;24;10;19;6;9;9;12;10;18;4;16;10;10;11;10;8;14;19;12;12;22;30;42;41;26;28;25;15;12;21;24;31;26;34;46;36;44;29;44;40;34;45;40;39;22
28;35;28;56;39;51;30;60;40;60;51;28;9;12;12;11;4;8;10;9;5;9;12;14;25;44;35;34;59;34;22;25;15;11;10;16;18;25;45;32;45;49;30;8;10;10;11;8;20;16;6;14;19;29;44;40;41;15;16;25;40;52;46;45;39;52;44;49;44;40;55;38;39;38;55;45;32;49;40;28;30;25;11;15;10;15;11;11;15;12;12;16;11;14;24;10;8;15;20;20;35;31;16;14;10;12;18;28;39;34;34;41;28;26;30;22;19;10;9;9;12;8;16;12;11;11;14;12;19;10;16;18;10;14;14;11;12;19;29;32;39;34;45;40;34;51;31;25;21;22;10;14;20;24;18;19;18;20;14;25;38;39;36;38;42;44;40;40;34;19;11;19;24;39;40;28;48;49;38;50;46;42;36;46;36;15;14;12;19;18;19;32;28;32;22;20;12;20;15;35;29;34;42;32;52;49;24;32;40;40;34;32;28;12;19;16;20;10;20;16;11;16;12;14;14;6;12;20;10;12;21;9;9;4;16;26;40;26;24;14;18;24;19;18;15;9;15;12;22;39;44;39;38;34;40;36;38;44;44;26;22;9;14;16;10;10;14;11;19;6;8;14;10;11;24;10;5;19;9;11;15;18;11;12;16;19;14;12;12;16;18;10;12;18;16;16;14;9;9;19;12;9;10;6;19;14;8;12;18;11;22;16;20;26;16;14;21;25;26;32;50;36;34;38;44;36;50;35;29;16;20;12;11;12;9;5;12;10;5;15;18;26;39;30;41;46;36;50;38;50;50;45;44;40;51;38;41;24;29;12;9;14;16;18;10;14;12;14;11;10;11;24;40;34;38;35;41;38;35;18;16;20;12;15;12;25;39;42;39;32;31;31;29;36;36;26;28;21;29;25;22;26;32;32;25;20;14;12;20;9;10;24;22;40;38;28;42;35;24;15;19;18;18;12;18;15;26;21;18;16;11;11;19;16;15;15;11;11;12;9;12;10;8;11;8;6;9;11;10;11;16;10;12;14;9;11;14;19;14;21;11;12;5;5;14;8;16;11;15;16;5;12;18;24;35;31;41;41;28;21;20;10;9;9;9;20;36;32;35;41;30;32;26;39;36;50;35;28;40;40
21;29;41;29;44;49;35;28;25;35;18;21;14;18;12;16;12;14;18;9;14;15;18;16;25;38;42;34;40;41;28;22;16;15;12;22;25;36;26;35;34;41;36;21;20;11;9;16;12;5;25;9;22;38;40;24;24;10;20;22;34;38;38;42;30;56;34;36;36;19;41;40;30;41;40;44;44;41;45;25;28;18;9;15;12;12;15;18;15;5;14;19;20;24;12;8;11;10;21;22;20;39;18;15;11;11;19;21;40;44;54;38;46;45;26;26;15;18;20;10;8;9;8;14;4;8;10;11;11;11;14;16;9;11;11;12;11;20;24;34;35;52;52;45;38;46;28;20;10;15;16;10;20;14;14;15;25;19;24;20;20;31;56;39;49;38;38;28;34;26;9;12;14;21;24;39;36;50;55;50;29;36;40;39;35;32;20;8;15;19;29;40;22;32;22;15;8;11;12;34;28;34;25;40;40;45;49;39;39;34;35;41;30;19;19;9;12;21;15;14;10;10;10;4;12;18;8;12;10;21;16;6;6;26;25;32;24;34;20;15;16;18;18;8;10;6;11;29;29;31;30;52;45;41;49;39;48;34;28;20;12;14;11;12;4;20;11;11;9;12;9;12;15;22;18;10;5;18;15;19;10;11;14;11;8;12;4;9;11;11;11;14;18;9;15;21;10;8;14;11;10;10;6;14;10;19;6;11;19;18;28;22;19;21;12;12;20;26;35;52;39;49;48;40;58;50;48;25;24;22;21;10;11;4;15;12;14;21;15;26;19;41;42;46;29;34;44;38;39;50;34;54;34;36;49;52;20;31;30;20;14;12;4;12;8;22;14;8;15;9;20;26;35;41;48;31;49;22;34;25;10;16;11;12;12;24;24;40;35;51;48;34;45;38;35;32;28;32;34;15;18;32;35;42;25;20;16;10;16;12;11;15;24;31;39;41;39;26;20;28;26;24;14;19;14;16;18;15;18;21;10;14;8;14;11;9;12;10;8;15;9;16;15;14;10;8;16;6;21;12;14;12;15;15;8;16;12;15;12;10;10;12;12;14;8;10;8;18;12;10;15;12;12;21;14;30;36;16;11;11;20;16;8;11;12;28;28;36;32;38;39;28;35;46;52;39;51;40;31;48
20;24;28;36;44;34;28;11;19;10;14;20;6;11;2;10;11;14;6;10;14;15;14;19;21;48;46;41;38;44;41;40;16;29;38;32;32;34;30;20;31;21;19;16;12;12;18;9;8;11;15;16;24;38;30;34;21;20;30;25;29;64;41;44;46;34;42;41;34;34;30;35;31;30;39;36;34;40;28;14;14;11;6;8;10;8;6;14;12;6;21;30;24;38;31;16;15;19;18;24;45;16;22;12;14;9;15;32;42;36;42;44;48;45;34;20;20;14;9;12;8;11;10;10;9;12;12;12;10;4;15;5;9;16;16;15;6;15;11;28;35;40;52;38;38;38;34;18;12;10;12;16;29;18;16;26;16;19;15;25;26;42;52;49;31;44;30;41;28;32;19;11;15;19;8;16;21;34;32;35;36;34;40;34;35;29;20;18;10;19;38;51;42;35;19;20;19;18;15;18;40;38;29;46;38;49;30;41;30;41;32;31;26;11;9;18;12;9;16;11;9;8;16;15;18;25;19;19;18;11;11;19;11;20;35;41;29;35;24;20;20;15;12;19;11;14;29;25;38;48;54;44;49;32;44;56;45;34;28;22;16;20;12;11;14;8;16;5;14;15;18;11;11;15;14;12;19;11;10;12;16;11;15;15;6;12;12;6;11;9;11;11;16;12;11;14;14;14;14;12;14;14;14;9;11;14;9;15;14;24;24;34;12;21;6;24;44;44;60;39;32;45;35;41;56;31;28;30;20;14;9;15;12;10;14;8;12;12;25;30;39;34;49;32;30;45;28;31;32;46;32;45;48;45;31;41;36;41;32;22;20;11;8;14;15;14;16;6;22;6;14;20;22;36;32;35;40;35;36;26;20;21;11;12;18;28;32;44;35;49;38;36;34;31;38;38;38;36;30;21;26;41;42;28;42;24;16;12;14;9;18;19;21;38;49;35;29;25;25;25;28;22;24;11;22;11;14;16;9;10;8;10;14;8;9;16;6;10;12;18;16;10;14;14;6;14;16;12;19;19;9;12;14;12;18;12;15;12;9;11;21;8;9;10;12;10;20;6;16;15;10;19;28;15;16;12;16;16;15;6;16;11;15;16;15;22;21;41;29;29;26;35;25;41;41;29;45;34;36;34
24;19;29;34;28;15;24;16;12;15;15;16;19;12;10;20;15;10;6;14;19;16;9;15;16;30;42;52;54;49;50;34;39;46;50;52;42;32;35;30;20;11;9;14;16;10;11;12;8;6;16;15;25;30;29;32;22;21;19;21;41;45;45;35;49;45;42;55;61;32;42;35;38;34;36;52;35;26;16;18;9;16;11;10;10;9;11;20;9;22;25;25;28;35;19;21;9;9;10;8;6;20;22;10;21;19;15;29;29;41;26;44;38;31;22;11;9;9;9;15;9;10;5;14;11;10;12;12;15;5;16;15;11;14;14;16;14;9;12;14;28;31;24;19;22;25;20;16;11;16;15;20;19;20;11;31;18;19;25;29;45;42;49;52;44;42;46;45;34;39;36;18;16;11;14;12;12;14;18;19;34;35;31;30;42;24;20;6;18;21;36;24;21;16;10;18;16;14;14;9;11;39;38;44;32;48;40;45;35;39;40;16;21;16;11;19;14;11;15;10;12;19;14;20;18;16;10;16;11;10;19;8;11;25;34;32;24;20;34;15;14;10;12;12;11;16;18;26;32;29;35;42;38;39;34;38;38;24;26;30;20;9;10;14;14;11;9;11;14;18;16;16;6;18;15;16;16;12;21;11;16;16;12;12;22;6;9;25;8;12;10;12;6;10;12;12;12;19;9;8;5;6;15;18;9;11;8;11;10;20;20;25;22;14;32;39;42;36;41;54;45;52;35;50;35;41;30;31;15;12;16;11;8;22;12;14;8;18;41;35;42;42;28;39;32;39;30;40;30;42;35;52;49;39;39;50;44;25;31;29;10;9;12;11;11;8;8;8;6;8;14;19;30;29;34;29;41;38;30;26;20;14;12;16;20;29;31;42;35;42;44;31;38;49;41;41;40;51;31;21;18;30;38;35;35;28;15;28;30;20;20;18;24;29;45;46;20;19;15;26;26;19;9;12;8;18;12;12;11;9;10;8;9;12;16;8;20;11;10;9;18;11;14;12;9;18;9;9;14;6;12;12;11;15;8;14;18;14;6;10;4;11;8;9;11;12;12;24;12;22;20;14;21;30;21;21;14;12;11;12;10;8;15;11;11;19;20;18;32;30;35;46;45;38;48;34;38;30;29;31
